order_datetime,qty,gender,state,city,age,category,price,dp_ratings,prod_rating,delivery_service_rating,sup_name,transaction_mode,tran_status,target,return_probability
2024-03-13 07:29:28,2,female,uttar pradesh,ghaziabad,53,fitness,88.41,4.2,0.0,0.0,ecomedge retail,net banking,successful,0,0.003937401212625143
2023-01-09 08:42:43,9,female,karnataka,bengaluru,53,electronics,439.95,4.2,2.0,1.0,digicart distributors,debit card,successful,0,0.44576529624087013
2023-01-09 08:42:43,9,female,karnataka,bengaluru,53,electronics,439.95,4.2,2.0,1.0,digicart distributors,debit card,successful,0,0.44576529624087013
2024-06-15 02:43:44,9,female,maharashtra,pune,21,electronics,44.78,4.2,1.0,1.0,ecomgenix suppliers,credit card,successful,0,0.00513800459404492
2024-07-25 01:31:34,10,female,maharashtra,pune,44,books,304.15,3.1,3.0,4.0,shopease suppliers,upi,successful,0,0.14002262857379394
2024-07-25 01:31:34,10,female,maharashtra,pune,44,books,304.15,3.1,3.0,4.0,shopease suppliers,wallet,successful,0,0.13939313679597173
2024-04-19 06:13:18,5,male,maharashtra,mumbai,36,fitness,194.72,4.6,3.0,5.0,digicart distributors,debit card,successful,0,0.06056051848132062
2024-04-19 06:13:18,5,male,maharashtra,mumbai,36,fitness,194.72,4.6,3.0,5.0,digicart distributors,net banking,successful,0,0.05838913280709714
2024-04-24 08:02:27,9,male,gujarat,ahmedabad,43,home appliance,328.44,3.7,1.0,5.0,omnisupply network,upi,successful,0,0.19356225637889443
2024-09-05 12:19:18,3,male,karnataka,bengaluru,37,fashion,266.95,3.9,0.0,0.0,pack&go logistics,wallet,successful,0,0.1399277310730484
2024-02-06 05:23:19,8,female,gujarat,surat,50,fitness,456.13,3.2,0.0,0.0,global ecom supplies,debit card,successful,1,0.6114954820713757
2023-01-09 01:18:21,10,male,rajasthan,jaipur,57,home appliance,324.1,4.5,1.0,2.0,metroshop suppliers,upi,successful,1,0.10801068665749287
2024-08-30 01:47:15,8,male,bihar,patna,43,books,363.83,4.7,2.0,3.0,quickpick wholesalers,credit card,successful,1,0.40086435450791447
2024-08-30 01:47:15,8,male,bihar,patna,43,books,363.83,4.7,2.0,3.0,quickpick wholesalers,upi,successful,1,0.39616135062357044
2024-08-30 01:47:15,8,male,bihar,patna,43,books,363.83,4.7,4.0,4.0,quickpick wholesalers,credit card,successful,1,0.41128101464831707
2024-08-30 01:47:15,8,male,bihar,patna,43,books,363.83,4.7,4.0,4.0,quickpick wholesalers,upi,successful,1,0.40653872541895414
2023-07-15 05:56:31,1,female,karnataka,bengaluru,49,books,320.4,3.2,5.0,4.0,urbanmarket co.,credit card,successful,1,0.2900181907326511
2023-07-15 05:56:31,1,female,karnataka,bengaluru,49,books,320.4,3.2,5.0,4.0,urbanmarket co.,upi,successful,1,0.2859948801891401
2023-05-31 09:09:28,10,male,andhra pradesh,visakhapatnam,41,electronics,407.61,3.2,0.0,0.0,metroshop suppliers,debit card,successful,0,0.4127371887776372
2023-05-31 09:09:28,10,male,andhra pradesh,visakhapatnam,41,electronics,407.61,3.2,0.0,0.0,metroshop suppliers,debit card,successful,0,0.4127371887776372
2023-12-08 22:41:05,5,female,maharashtra,pune,19,home appliance,172.17,4.2,5.0,5.0,shopease suppliers,wallet,successful,0,0.06735603530709958
2023-07-15 07:36:44,6,male,rajasthan,jaipur,54,books,287.45,4.2,3.0,5.0,smartkart wholesale,credit card,successful,1,0.11517185813102213
2023-07-15 07:36:44,6,male,rajasthan,jaipur,54,books,287.45,4.2,3.0,5.0,smartkart wholesale,wallet,successful,1,0.11266277563877307
2023-07-15 07:36:44,6,male,rajasthan,jaipur,54,books,287.45,4.2,2.0,3.0,smartkart wholesale,credit card,successful,1,0.10752607812472074
2023-07-15 07:36:44,6,male,rajasthan,jaipur,54,books,287.45,4.2,2.0,3.0,smartkart wholesale,wallet,successful,1,0.10516376625229563
2023-05-05 08:26:59,2,male,uttar pradesh,kanpur,44,fitness,393.4,4.3,0.0,0.0,clickmart partners,debit card,successful,0,0.5115842023856955
2023-04-01 18:39:32,1,male,karnataka,bengaluru,32,fashion,466.48,4.2,5.0,3.0,smartshop network,upi,successful,0,0.851899863435293
2023-04-01 18:39:32,1,male,karnataka,bengaluru,32,fashion,466.48,4.2,1.0,2.0,smartshop network,upi,successful,0,0.8455775726771457
2024-07-03 11:39:58,4,female,telangana,hyderabad,19,electronics,404.6,4.3,4.0,1.0,elite ecom ventures,wallet,successful,1,0.7904394154821706
2024-07-03 11:39:58,4,female,telangana,hyderabad,19,electronics,404.6,4.3,4.0,1.0,elite ecom ventures,wallet,successful,1,0.7904394154821706
2024-07-03 11:39:58,4,female,telangana,hyderabad,19,electronics,404.6,4.3,1.0,5.0,elite ecom ventures,wallet,successful,1,0.8126038341702898
2024-07-03 11:39:58,4,female,telangana,hyderabad,19,electronics,404.6,4.3,1.0,5.0,elite ecom ventures,wallet,successful,1,0.8126038341702898
2024-07-03 11:39:58,4,female,telangana,hyderabad,19,electronics,404.6,4.3,3.0,3.0,elite ecom ventures,wallet,successful,1,0.8019953621573636
2024-07-03 11:39:58,4,female,telangana,hyderabad,19,electronics,404.6,4.3,3.0,3.0,elite ecom ventures,wallet,successful,1,0.8019953621573636
2024-08-17 04:40:34,6,female,maharashtra,mumbai,20,fitness,175.25,4.2,1.0,1.0,nextwave merchants,wallet,successful,0,0.05800072336685651
2023-11-22 07:24:30,5,male,bihar,patna,31,electronics,464.71,3.2,0.0,0.0,quickbasket co.,net banking,successful,0,0.7991294809236237
2023-03-24 23:15:13,6,female,telangana,hyderabad,45,electronics,490.52,4.2,4.0,2.0,globalreach traders,wallet,successful,0,0.7764964391184326
2023-03-14 18:50:31,1,male,gujarat,surat,19,books,193.08,3.7,0.0,0.0,quickpick wholesalers,upi,successful,0,0.10039491850809597
2024-01-19 18:45:11,7,female,madhya pradesh,bhopal,49,fashion,156.29,4.8,0.0,0.0,clickmart partners,upi,successful,0,0.011106081350555215
2023-06-07 09:57:09,5,female,gujarat,vadodara,52,fitness,28.7,3.7,5.0,5.0,swiftdeal suppliers,net banking,successful,0,0.0016443377882755532
2024-01-16 20:25:17,3,male,bihar,patna,31,fashion,17.2,5.0,5.0,3.0,quickbasket co.,credit card,successful,0,0.003770417554538295
2024-04-30 21:59:16,7,female,uttar pradesh,kanpur,35,electronics,343.68,3.7,1.0,5.0,smartshop network,net banking,successful,0,0.2980112168115308
2024-04-30 21:59:16,7,female,uttar pradesh,kanpur,35,electronics,343.68,3.7,1.0,5.0,smartshop network,wallet,successful,0,0.30793228046986515
2024-08-21 01:26:52,6,female,maharashtra,thane,34,home appliance,138.03,4.8,5.0,4.0,nextwave merchants,upi,successful,0,0.02404495647706768
2023-05-20 11:12:05,8,male,maharashtra,pune,34,fashion,353.95,4.0,4.0,3.0,swiftdeal suppliers,wallet,successful,1,0.4038187543970465
2024-07-05 23:37:49,9,male,gujarat,vadodara,37,books,420.43,3.7,0.0,0.0,shopease suppliers,debit card,successful,1,0.6061547235157694
2024-07-05 23:37:49,9,male,gujarat,vadodara,37,books,420.43,3.7,0.0,0.0,shopease suppliers,debit card,successful,1,0.6061547235157694
2024-07-05 23:37:49,9,male,gujarat,vadodara,37,books,420.43,3.7,0.0,0.0,shopease suppliers,upi,successful,1,0.6093486057699238
2023-05-14 07:07:42,10,female,west bengal,kolkata,53,electronics,232.83,4.9,5.0,3.0,directcart distributors,upi,successful,0,0.03282607504961308
2023-05-14 07:07:42,10,female,west bengal,kolkata,53,electronics,232.83,4.9,5.0,3.0,directcart distributors,wallet,successful,0,0.03266019847980268
2024-09-13 09:42:23,7,male,bihar,patna,42,books,346.9,4.1,3.0,3.0,nextwave merchants,debit card,successful,0,0.28435652318888355
2024-11-05 20:30:45,5,female,rajasthan,jaipur,47,fashion,137.18,3.5,4.0,5.0,nextwave merchants,debit card,successful,0,0.011518442083618961
2024-09-06 05:18:14,4,male,uttar pradesh,lucknow,39,electronics,366.28,3.2,3.0,2.0,buynow direct,debit card,successful,0,0.4007511162625415
2023-06-25 09:51:16,4,female,rajasthan,jaipur,21,electronics,17.25,4.0,0.0,0.0,primelogix traders,upi,successful,0,0.003828441370785299
2023-01-29 11:03:55,10,female,maharashtra,nagpur,69,home appliance,38.07,3.2,0.0,0.0,cartcraze ventures,debit card,successful,0,0.0008376983522251048
2024-05-24 09:18:56,2,male,maharashtra,pune,69,home appliance,176.2,4.2,0.0,0.0,smartkart wholesale,net banking,successful,0,0.0094985343034081
2023-03-11 10:23:07,3,female,uttar pradesh,lucknow,64,fitness,389.74,3.1,0.0,0.0,swiftdeal suppliers,debit card,successful,1,0.3471221818572495
2023-03-11 10:23:07,3,female,uttar pradesh,lucknow,64,fitness,389.74,3.1,0.0,0.0,swiftdeal suppliers,upi,successful,1,0.35016468966863484
2023-03-11 10:23:07,3,female,uttar pradesh,lucknow,64,fitness,389.74,3.1,0.0,0.0,swiftdeal suppliers,debit card,successful,1,0.3471221818572495
2023-03-11 10:23:07,3,female,uttar pradesh,lucknow,64,fitness,389.74,3.1,0.0,0.0,swiftdeal suppliers,upi,successful,1,0.35016468966863484
2023-12-22 22:31:35,10,female,gujarat,surat,45,home appliance,232.37,3.8,3.0,1.0,ecomgenix suppliers,debit card,successful,0,0.03560630095887185
2023-06-23 08:08:42,9,female,maharashtra,pune,37,fashion,34.06,3.1,0.0,0.0,elite ecom ventures,upi,successful,0,0.0024133861658255196
2024-06-21 19:51:13,2,male,delhi,delhi,32,fitness,18.93,3.1,1.0,4.0,primelogix traders,upi,successful,0,0.0049418547377294945
2024-06-21 19:51:13,2,male,delhi,delhi,32,fitness,18.93,3.1,4.0,5.0,primelogix traders,upi,successful,0,0.005174431349838412
2023-03-15 06:53:00,1,male,uttar pradesh,ghaziabad,51,books,412.89,3.6,0.0,0.0,globalreach traders,debit card,successful,0,0.5231468671907057
2024-01-14 17:48:48,2,male,rajasthan,jaipur,55,home appliance,56.2,4.2,0.0,0.0,quickpick wholesalers,wallet,successful,0,0.002555117969475149
2024-01-14 17:48:48,2,male,rajasthan,jaipur,55,home appliance,56.2,4.2,0.0,0.0,quickpick wholesalers,wallet,successful,0,0.002555117969475149
2024-12-21 12:40:24,6,male,rajasthan,jaipur,20,books,37.67,3.0,3.0,5.0,globalreach traders,credit card,successful,1,0.009328844078015342
2024-12-21 12:40:24,6,male,rajasthan,jaipur,20,books,37.67,3.0,5.0,1.0,globalreach traders,credit card,successful,1,0.008100114214157012
2024-11-03 01:07:39,6,male,karnataka,bengaluru,21,fitness,263.22,3.5,2.0,5.0,urbancart traders,debit card,successful,1,0.2857155674449333
2024-11-03 01:07:39,6,male,karnataka,bengaluru,21,fitness,263.22,3.5,2.0,5.0,urbancart traders,upi,successful,1,0.2884576510114853
2024-11-03 01:07:39,6,male,karnataka,bengaluru,21,fitness,263.22,3.5,4.0,2.0,urbancart traders,debit card,successful,1,0.2647112044617616
2024-11-03 01:07:39,6,male,karnataka,bengaluru,21,fitness,263.22,3.5,4.0,2.0,urbancart traders,upi,successful,1,0.26732714852072553
2023-02-10 06:51:43,7,male,andhra pradesh,visakhapatnam,46,books,231.74,4.4,3.0,2.0,omnisupply network,net banking,successful,0,0.04589943571912322
2024-10-22 13:46:22,2,female,andhra pradesh,visakhapatnam,38,electronics,66.16,4.8,3.0,3.0,cartcraze ventures,net banking,successful,0,0.006875894935858024
2023-05-04 22:29:01,5,male,madhya pradesh,bhopal,60,fashion,360.77,3.7,0.0,0.0,trendmart inc.,credit card,successful,0,0.21785388424322463
2023-05-04 22:29:01,5,male,madhya pradesh,bhopal,60,fashion,360.77,3.7,0.0,0.0,trendmart inc.,wallet,successful,0,0.2136479527453396
2023-04-18 03:29:56,10,male,telangana,hyderabad,35,fashion,265.6,4.2,4.0,1.0,clickmart partners,net banking,successful,0,0.08023000230417997
2023-05-30 06:46:00,2,female,gujarat,ahmedabad,59,books,427.41,4.9,5.0,1.0,quickbasket co.,net banking,successful,0,0.481256719785154
2023-05-30 06:46:00,2,female,gujarat,ahmedabad,59,books,427.41,4.9,4.0,5.0,quickbasket co.,net banking,successful,0,0.5176162144078899
2024-05-23 04:49:18,6,male,maharashtra,nagpur,21,books,135.39,3.2,4.0,2.0,instaretail hub,upi,successful,1,0.03524444265719126
2024-04-04 20:59:36,2,female,uttar pradesh,ghaziabad,29,home appliance,62.55,0.0,0.0,0.0,ecomedge retail,net banking,successful,0,0.006445571946186011
2023-04-20 03:01:52,7,female,gujarat,vadodara,64,books,96.36,4.2,4.0,3.0,nextwave merchants,credit card,successful,0,0.0025096748041232328
2023-04-20 03:01:52,7,female,gujarat,vadodara,64,books,96.36,4.2,4.0,3.0,nextwave merchants,debit card,successful,0,0.0024283605960674
2023-04-20 03:01:52,7,female,gujarat,vadodara,64,books,96.36,4.2,4.0,3.0,nextwave merchants,net banking,successful,0,0.002336109113920076
2023-08-27 19:01:25,5,male,andhra pradesh,visakhapatnam,20,electronics,318.29,0.0,4.0,2.0,quickpick wholesalers,net banking,successful,0,0.39875240551522806
2023-08-27 19:01:25,5,male,andhra pradesh,visakhapatnam,20,electronics,318.29,0.0,3.0,3.0,quickpick wholesalers,net banking,successful,0,0.40695614490797494
2024-04-27 15:36:01,6,female,andhra pradesh,visakhapatnam,44,fitness,320.53,4.0,5.0,3.0,trendmart inc.,upi,successful,1,0.25636579153958594
2024-02-28 04:42:27,7,male,telangana,hyderabad,58,electronics,93.38,4.8,5.0,5.0,quickbasket co.,net banking,successful,1,0.0034482180720927483
2024-08-28 06:14:00,10,male,maharashtra,mumbai,50,home appliance,409.67,3.7,5.0,1.0,urbancart traders,credit card,successful,0,0.3968691716733872
2024-07-16 13:21:41,4,male,maharashtra,nagpur,50,books,276.74,4.9,5.0,1.0,zoomkart distributors,wallet,successful,0,0.10800750272595884
2024-07-16 13:21:41,4,male,maharashtra,nagpur,50,books,276.74,4.9,4.0,1.0,zoomkart distributors,wallet,successful,0,0.10771595056338648
2023-09-30 14:03:14,3,female,uttar pradesh,lucknow,37,fitness,200.0,4.4,3.0,4.0,ecomgenix suppliers,upi,successful,0,0.05960164685493565
2024-12-07 02:03:28,7,male,uttar pradesh,lucknow,58,fashion,18.32,4.8,0.0,0.0,urbanmarket co.,credit card,successful,0,0.000863537792349643
2024-12-07 02:03:28,7,male,uttar pradesh,lucknow,58,fashion,18.32,4.8,0.0,0.0,urbanmarket co.,net banking,successful,0,0.0008037249651844971
2024-11-26 03:14:59,5,male,maharashtra,thane,22,fashion,173.39,4.3,0.0,0.0,cartcraze ventures,credit card,successful,0,0.06302718777842206
2024-11-26 03:14:59,5,male,maharashtra,thane,22,fashion,173.39,4.3,0.0,0.0,cartcraze ventures,credit card,successful,0,0.06302718777842206
2023-11-22 18:59:44,4,male,gujarat,surat,67,fitness,55.05,3.2,0.0,0.0,directcart distributors,net banking,successful,0,0.0017703185070650884
2024-05-10 08:05:33,2,female,madhya pradesh,indore,43,home appliance,359.73,3.8,0.0,0.0,digicart distributors,net banking,successful,0,0.3423588348481618
2024-05-10 08:05:33,2,female,madhya pradesh,indore,43,home appliance,359.73,3.8,0.0,0.0,digicart distributors,wallet,successful,0,0.35301383756316695
2023-05-22 21:18:02,10,male,maharashtra,nagpur,42,home appliance,255.8,4.4,3.0,3.0,global ecom supplies,debit card,successful,0,0.07072199580385849
2023-05-22 21:18:02,10,male,maharashtra,nagpur,42,home appliance,255.8,4.4,3.0,3.0,global ecom supplies,net banking,successful,0,0.06821272690411567
2024-01-20 11:44:34,8,male,bihar,patna,62,fashion,465.98,4.9,5.0,5.0,globalreach traders,credit card,successful,0,0.5873384781122378
2024-11-07 11:00:47,10,female,gujarat,surat,21,home appliance,345.75,3.6,5.0,5.0,primelogix traders,credit card,successful,0,0.4136731906474922
2024-03-01 13:24:25,2,male,madhya pradesh,bhopal,52,electronics,265.08,3.1,2.0,1.0,smartkart wholesale,net banking,successful,0,0.07946845233023028
2023-10-29 23:51:29,6,female,maharashtra,thane,29,fitness,378.42,3.8,0.0,0.0,urbanmarket co.,credit card,successful,0,0.5897864643978424
2023-04-10 11:24:21,3,male,maharashtra,thane,61,fashion,360.96,0.0,0.0,1.0,cartcraze ventures,net banking,successful,0,0.2618100675762553
2023-04-10 11:24:21,3,male,maharashtra,thane,61,fashion,360.96,0.0,0.0,1.0,cartcraze ventures,wallet,successful,0,0.27099119780702685
2023-04-10 11:24:21,3,male,maharashtra,thane,61,fashion,360.96,0.0,4.0,3.0,cartcraze ventures,net banking,successful,0,0.2788453063946866
2023-04-10 11:24:21,3,male,maharashtra,thane,61,fashion,360.96,0.0,4.0,3.0,cartcraze ventures,wallet,successful,0,0.2883904429014866
2023-04-10 11:24:21,3,male,maharashtra,thane,61,fashion,360.96,0.0,1.0,3.0,cartcraze ventures,net banking,successful,0,0.2770211802200255
2023-04-10 11:24:21,3,male,maharashtra,thane,61,fashion,360.96,0.0,1.0,3.0,cartcraze ventures,wallet,successful,0,0.2865286844098776
2024-09-20 07:36:46,8,female,maharashtra,nagpur,22,electronics,382.37,3.2,4.0,4.0,metroshop suppliers,wallet,successful,0,0.5916328325782003
2024-09-20 07:36:46,8,female,maharashtra,nagpur,22,electronics,382.37,3.2,5.0,5.0,metroshop suppliers,wallet,successful,0,0.6012994404780297
2023-09-27 02:48:31,4,female,rajasthan,jaipur,23,electronics,463.02,4.8,0.0,0.0,primelogix traders,credit card,successful,1,0.8603011141076939
2023-06-27 13:34:02,2,female,delhi,delhi,48,fashion,61.6,3.4,3.0,3.0,nextgen wholesalers,debit card,successful,0,0.0042556998464732395
2023-06-27 13:34:02,2,female,delhi,delhi,48,fashion,61.6,3.4,5.0,4.0,nextgen wholesalers,debit card,successful,0,0.004442707878982271
2024-06-01 14:48:25,2,male,maharashtra,nagpur,31,fashion,300.42,4.4,5.0,2.0,smartshop network,net banking,successful,0,0.2886978598359675
2024-06-01 14:48:25,2,male,maharashtra,nagpur,31,fashion,300.42,4.4,2.0,5.0,smartshop network,net banking,successful,0,0.3101523847208844
2024-06-28 05:42:20,1,male,telangana,hyderabad,30,home appliance,123.83,4.0,4.0,4.0,fastlane wholesale,credit card,successful,0,0.024700321788121787
2024-06-28 05:42:20,1,male,telangana,hyderabad,30,home appliance,123.83,4.0,3.0,3.0,fastlane wholesale,credit card,successful,0,0.02375103883632963
2023-08-17 19:26:12,3,male,uttar pradesh,kanpur,46,fashion,56.58,3.3,5.0,4.0,elite ecom ventures,upi,successful,1,0.005190052743097886
2024-02-19 06:39:52,8,female,uttar pradesh,lucknow,29,home appliance,496.57,4.8,2.0,2.0,directcart distributors,wallet,successful,0,0.8751047083077531
2024-01-03 02:17:43,5,female,karnataka,bengaluru,33,books,261.11,3.6,5.0,1.0,cartcraze ventures,debit card,successful,0,0.13528631197335642
2023-04-03 04:14:01,1,male,maharashtra,pune,44,fitness,259.36,4.4,4.0,4.0,globalreach traders,debit card,successful,1,0.18189875739520614
2023-04-03 04:14:01,1,male,maharashtra,pune,44,fitness,259.36,4.4,4.0,3.0,globalreach traders,debit card,successful,1,0.17643806112921556
2023-07-14 10:13:21,6,male,gujarat,surat,54,home appliance,37.98,4.4,2.0,2.0,ecomgenix suppliers,credit card,successful,1,0.0023074345854789827
2023-07-14 10:13:21,6,male,gujarat,surat,54,home appliance,37.98,4.4,2.0,2.0,ecomgenix suppliers,net banking,successful,1,0.0021478254367772558
2023-07-14 10:13:21,6,male,gujarat,surat,54,home appliance,37.98,4.4,2.0,2.0,ecomgenix suppliers,wallet,successful,1,0.002250910882780157
2023-07-14 10:13:21,6,male,gujarat,surat,54,home appliance,37.98,4.4,2.0,2.0,ecomgenix suppliers,credit card,successful,1,0.0023074345854789827
2023-07-14 10:13:21,6,male,gujarat,surat,54,home appliance,37.98,4.4,2.0,2.0,ecomgenix suppliers,net banking,successful,1,0.0021478254367772558
2023-07-14 10:13:21,6,male,gujarat,surat,54,home appliance,37.98,4.4,2.0,2.0,ecomgenix suppliers,wallet,successful,1,0.002250910882780157
2024-09-05 04:35:38,5,male,madhya pradesh,indore,30,electronics,66.56,3.6,5.0,1.0,quickbasket co.,credit card,successful,0,0.0069085963284130775
2024-02-28 15:13:31,4,male,bihar,patna,67,electronics,174.82,4.5,1.0,3.0,primelogix traders,debit card,successful,0,0.009836858568766113
2023-02-28 00:47:54,5,female,rajasthan,jaipur,25,electronics,447.96,3.6,4.0,4.0,shopease suppliers,upi,successful,1,0.8182288122618121
2023-07-04 13:01:26,7,male,gujarat,ahmedabad,59,books,424.11,4.8,1.0,1.0,clickmart partners,wallet,successful,1,0.3995936092726938
2023-07-04 13:01:26,7,male,gujarat,ahmedabad,59,books,424.11,4.8,5.0,2.0,clickmart partners,wallet,successful,1,0.4114664678919703
2023-09-29 10:30:48,8,female,rajasthan,jaipur,42,fashion,56.09,4.1,1.0,2.0,nextwave merchants,credit card,successful,0,0.002937859837427282
2023-05-30 19:09:59,10,male,gujarat,ahmedabad,38,home appliance,427.31,5.0,0.0,0.0,instaretail hub,credit card,successful,0,0.5374430668527982
2023-11-05 21:30:28,5,male,west bengal,kolkata,31,electronics,126.17,3.8,0.0,0.0,trendmart inc.,wallet,successful,0,0.017257110668776075
2024-08-10 09:26:45,6,female,bihar,patna,24,electronics,435.25,3.5,0.0,0.0,pack&go logistics,wallet,successful,1,0.7867838004760903
2024-03-24 17:23:46,6,male,andhra pradesh,visakhapatnam,39,home appliance,480.78,4.0,0.0,0.0,quickpick wholesalers,net banking,successful,0,0.7942330620835181
2023-09-14 22:34:03,1,male,gujarat,surat,65,fashion,482.11,4.1,3.0,3.0,nextwave merchants,debit card,successful,0,0.6909710913748698
2024-02-14 15:38:23,10,female,tamil nadu,chennai,43,home appliance,93.69,3.5,0.0,0.0,urbanmarket co.,debit card,successful,0,0.0034641868467785485
2024-01-09 05:08:31,9,female,uttar pradesh,kanpur,31,books,10.97,4.6,2.0,5.0,zoomkart distributors,wallet,successful,0,0.0021676425465305986
2024-01-09 05:08:31,9,female,uttar pradesh,kanpur,31,books,10.97,4.6,5.0,1.0,zoomkart distributors,wallet,successful,0,0.0018860405863771247
2023-06-14 05:26:06,1,female,uttar pradesh,kanpur,55,home appliance,177.24,3.7,4.0,4.0,clickmart partners,credit card,successful,0,0.021138587680167503
2023-06-14 05:26:06,1,female,uttar pradesh,kanpur,55,home appliance,177.24,3.7,4.0,4.0,clickmart partners,upi,successful,0,0.020736396473143633
2023-06-14 05:26:06,1,female,uttar pradesh,kanpur,55,home appliance,177.24,3.7,4.0,4.0,clickmart partners,wallet,successful,0,0.02063030829819166
2023-02-08 16:56:11,9,male,uttar pradesh,ghaziabad,65,electronics,232.83,3.9,0.0,0.0,directcart distributors,credit card,successful,1,0.021715148175087177
2024-12-22 21:01:44,5,male,maharashtra,pune,69,home appliance,286.59,3.1,5.0,2.0,elite ecom ventures,wallet,successful,1,0.07937941057021558
2024-12-22 21:01:44,5,male,maharashtra,pune,69,home appliance,286.59,3.1,1.0,1.0,elite ecom ventures,wallet,successful,1,0.075853883496508
2024-12-22 21:01:44,5,male,maharashtra,pune,69,home appliance,286.59,3.1,2.0,3.0,elite ecom ventures,wallet,successful,1,0.08145311231110564
2023-02-18 22:05:27,4,female,karnataka,bengaluru,55,electronics,76.11,3.8,3.0,4.0,ecomgenix suppliers,credit card,successful,1,0.004385419946554191
2023-02-18 22:05:27,4,female,karnataka,bengaluru,55,electronics,76.11,3.8,3.0,4.0,ecomgenix suppliers,net banking,successful,1,0.004082661229440572
2023-02-18 22:05:27,4,female,karnataka,bengaluru,55,electronics,76.11,3.8,3.0,4.0,ecomgenix suppliers,upi,successful,1,0.0043005807724728114
2024-10-01 08:09:02,1,male,gujarat,surat,66,fitness,476.71,4.2,1.0,5.0,directcart distributors,debit card,successful,0,0.7163141227911538
2024-10-01 08:09:02,1,male,gujarat,surat,66,fitness,476.71,4.2,5.0,1.0,directcart distributors,debit card,successful,0,0.6877966282608513
2024-03-23 13:52:31,1,female,madhya pradesh,bhopal,65,fitness,267.03,4.9,1.0,2.0,ezyshop solutions,net banking,successful,0,0.06217847350917113
2024-03-23 13:52:31,1,female,madhya pradesh,bhopal,65,fitness,267.03,4.9,1.0,4.0,ezyshop solutions,net banking,successful,0,0.06665251789932346
2024-11-25 07:49:29,9,male,uttar pradesh,kanpur,62,home appliance,189.24,3.6,5.0,1.0,urbanmarket co.,debit card,successful,0,0.011472714311687681
2024-01-08 10:08:19,5,female,madhya pradesh,indore,65,home appliance,243.94,0.0,4.0,2.0,omnisupply network,upi,successful,0,0.030562314048259334
2024-01-06 00:06:40,4,male,rajasthan,jaipur,18,fitness,378.82,3.2,4.0,1.0,trendmart inc.,net banking,successful,0,0.6726975873442761
2024-01-06 00:06:40,4,male,rajasthan,jaipur,18,fitness,378.82,3.2,4.0,1.0,trendmart inc.,net banking,successful,0,0.6726975873442761
2023-03-08 12:33:36,6,female,delhi,delhi,67,home appliance,178.47,5.0,4.0,4.0,trendmart inc.,net banking,successful,1,0.012497193843786657
2024-09-25 01:52:22,5,male,maharashtra,thane,26,electronics,93.63,4.5,0.0,0.0,elite ecom ventures,net banking,successful,0,0.013838509113442973
2024-08-01 15:16:50,9,male,gujarat,surat,32,books,230.04,4.2,2.0,4.0,clickmart partners,upi,successful,1,0.0835874728009581
2024-08-01 15:16:50,9,male,gujarat,surat,32,books,230.04,4.2,1.0,5.0,clickmart partners,upi,successful,1,0.08623717100728373
2023-02-28 09:43:35,5,female,gujarat,ahmedabad,35,fashion,485.74,3.8,0.0,0.0,smartkart wholesale,credit card,successful,0,0.8133126407253912
2023-08-03 23:39:00,6,female,uttar pradesh,kanpur,32,fashion,141.06,4.8,5.0,3.0,globalreach traders,credit card,successful,1,0.026660774464601876
2023-08-03 23:39:00,6,female,uttar pradesh,kanpur,32,fashion,141.06,4.8,5.0,3.0,globalreach traders,net banking,successful,1,0.024858576305183955
2023-09-15 04:31:23,1,female,rajasthan,jaipur,18,books,236.61,4.0,4.0,1.0,primelogix traders,credit card,successful,0,0.18486385688683799
2024-03-31 19:56:35,8,male,karnataka,bengaluru,28,books,430.27,4.2,0.0,0.0,shopease suppliers,net banking,successful,0,0.6840747336169231
2024-01-02 12:39:47,10,male,karnataka,bengaluru,60,fashion,472.12,4.5,1.0,3.0,buynow direct,upi,successful,0,0.5350533670754433
2024-03-05 14:27:15,8,female,west bengal,kolkata,22,books,77.21,4.1,0.0,0.0,ecomgenix suppliers,net banking,successful,0,0.008746305419648666
2023-08-09 06:16:05,6,female,tamil nadu,chennai,55,electronics,336.04,3.4,0.0,0.0,digicart distributors,net banking,successful,0,0.11627195251598464
2023-08-09 06:16:05,6,female,tamil nadu,chennai,55,electronics,336.04,3.4,0.0,0.0,digicart distributors,net banking,successful,0,0.11627195251598464
2023-09-30 06:26:38,8,male,maharashtra,thane,66,books,192.63,3.6,1.0,2.0,swiftdeal suppliers,net banking,successful,0,0.012529447872411122
2023-09-30 06:26:38,8,male,maharashtra,thane,66,books,192.63,3.6,4.0,1.0,swiftdeal suppliers,net banking,successful,0,0.012187181275551026
2024-09-25 11:55:38,2,male,maharashtra,nagpur,22,electronics,249.01,5.0,0.0,0.0,nextwave merchants,debit card,successful,0,0.19565501956945935
2023-10-07 23:43:15,3,female,tamil nadu,chennai,19,electronics,364.54,4.8,0.0,0.0,ezyshop solutions,debit card,successful,0,0.5141814586817078
2024-08-07 22:11:19,7,female,rajasthan,jaipur,62,fashion,493.45,3.8,5.0,3.0,smartshop network,debit card,successful,0,0.6228019641993848
2023-12-03 20:29:43,9,male,bihar,patna,57,home appliance,302.16,4.9,1.0,4.0,shopease suppliers,debit card,successful,0,0.082467891735712
2023-12-03 20:29:43,9,male,bihar,patna,57,home appliance,302.16,4.9,5.0,2.0,shopease suppliers,debit card,successful,0,0.07788580707050469
